1,0,4.006915092468262
1,1,3.87450909614563
1,2,4.070307493209839
2,0,0.5978422164916992
2,1,0.558537483215332
2,2,0.6151506900787354
2,3,0.6280224323272705
2,4,0.6031277179718018
2,5,0.579946756362915
2,6,0.5949239730834961
2,7,0.5800251960754395
2,8,0.5550808906555176
2,9,0.5998537540435791
2,10,0.5890514850616455
2,11,0.545114278793335
2,12,0.5411643981933594
2,13,0.5838727951049805
2,14,0.5670483112335205
2,15,0.5718996524810791
2,16,0.5599963665008545
2,17,0.5326242446899414
